19.04.2015                                                                                                                                  Dynamic List Display                                                                                                                                         1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  UPDID                    |OBJVERS|INFOCUBE     |ISOURCE                      |URPROGID                 |WIPROGID                 |       TIMESTMPCUBE|TSTPNM  |           TIMESTMP|OBJSTAT|CONTREL|       CONTTIMESTMP|OWNER   |BWAPPL|ACTIVFL|EXPERTMODE|STARTROUTINE|ODSPROGID                |TNAME|
|  0G82MAGROSP3E0H2XR604F0BF|D      |0UC_DEVINST  |0UC_DEVINST_ATTR             |0KHIWYDYFK6FOCU7D2L1T2AMZ|                         |20,060,120,132,046 |SAP     |20,060,120,132,443 |INA    |3.5/03 |20,060,120,132,443 |SAP     |      |       |          |            |                         |     |
|  0GFOD2Z47WCFCCYOVJHUNW0WI|D      |0AUVEHICLE$T |0PRODUCT_TEXT                |0KP4NQWAYNTRMPBTAUWWCJB82|                         |20,030,325,143,547 |SAP     |20,030,603,170,200 |INA    |3.3/01 |20,030,603,170,200 |SAP     |      |       |          |        9998|                         |     |
|  0H3KPWCOCM5IF7X7W5OUY0RXB|D      |0OI_PCSTA    |2LIS_OI_S414                 |3BO7WO8XOYHDGNB7DUHHYD7VX|                         |20,040,301,152,948 |SAP     |20,040,301,153,047 |INA    |3.5/02 |20,040,301,153,047 |SAP     |      |       |          |            |1LMNOVAP2LBJ6B785Z21DKVEB|     |
|  0HA7E1KVMSIWS1CZ1DD273LWR|D      |0DF_DS28     |0DF_IS_DFS_37                |0LJNOPI2DK092DQ3GOS3VQW8B|                         |20,070,313,144,242 |SAP     |20,070,313,144,829 |INA    |7.0/03 |20,070,313,144,829 |SAP     |      |       |          |            |0NODU1GNQXQX7JWNOCHMQ2JE3|     |
|  0HKP1CGRNEDRSUWC5BLAOB5AI|D      |0COOM_C02    |0CO_OM_CCA_9                 |0LU5C0DYE5V4379GKN0CCYFM2|0NYVHCCJRJLS8DG0SAPV7A2RU|20,080,820,122,152 |SAP     |20,080,820,122,619 |INA    |7.0/04 |20,080,820,122,619 |SAP     |      |       |          |            |                         |     |
|  0HKQ4F3IPYWAAEHIP9F1A4G6U|D      |0DPM_DCAS    |0DPM_DCAS_ATTR               |0LU6F30PGQDMKQUN4KU2YRQIE|                         |20,070,326,065,429 |SAP     |20,070,327,121,203 |INA    |7.0/03 |20,060,713,045,438 |SAP     |      |       |          |            |                         |     |
|  0HLPCV3A6YWLXEEDCOG14CT4P|A      |0PS_C04      |0CO_OM_NAE_2                 |0LV5NJ0GXQDY7QRHRZV2T03G9|0NZVSUZ2B44MCWY1ZNKLNBQM1|20,060,112,221,901 |L324925 |20,060,113,181,025 |ACT    |       |                 0 |SAP     |      |X      |          |            |                         |     |
|  0HLPCV3A6YWLXEEDCOG14CT4P|D      |0PS_C04      |0CO_OM_NAE_2                 |0LV5NJ0GXQDY7QRHRZV2T03G9|0NZVSUZ2B44MCWY1ZNKLNBQM1|20,020,225,095,328 |SAP     |20,020,422,084,146 |INA    |3.0/02 |20,020,422,084,146 |SAP     |      |       |          |            |                         |     |
|  0HLPCV3A6YWLXEEDCOG14CT4P|M      |0PS_C04      |0CO_OM_NAE_2                 |0LV5NJ0GXQDY7QRHRZV2T03G9|0NZVSUZ2B44MCWY1ZNKLNBQM1|20,060,112,221,901 |L324925 |20,060,113,181,025 |ACT    |       |                 0 |SAP     |      |X      |          |            |                         |     |
|  0I4E9ZFWBM2LB1EGSQTE98YAY|D      |0UCCM_C02    |80UCCMDS01                   |0MDUKND32DJXLDRL828FXW8MI|0OIKPZBOFRALQJY5FPXYS7VSA|20,050,929,135,623 |SAP     |20,050,928,093,634 |INA    |7.0/03 |20,050,928,093,634 |SAP     |      |       |          |        9998|                         |     |
|  0J01UIYYZKTCWT958S8DNUUDL|D      |0RT_C54      |2LIS_13_VDITM                |0N9I56W5QCAP75M9O3NFCI4P5|0PE8AIUR3Q1DCBSTVRCY6TRUX|20,000,808,150,909 |SAP     |20,000,912,143,158 |INA    |2.1/01 |20,000,912,143,158 |SAP     |      |       |          |        9998|                         |     |
|  0J15GTRGBFQ3C3Z1L3I2E3ACF|D      |0EA_APPL$T   |0EA_EM_APPL_TEXT             |0NALRHON277FMGC60EX42QKNZ|                         |20,050,627,151,815 |SAP     |20,050,627,152,331 |INA    |7.0/02 |20,050,627,152,331 |SAP     |      |       |          |            |                         |     |
|  0JHBB24R9RICT9VGEF15CUJA7|D      |0UCSA_C01    |0UC_ISU_01_CRM               |0NQRLQ1Y0IZP3M8KTQG71HTLR|0PVHR20JDWQD8SF51E5PVTGRJ|20,040,402,050,033 |SAP     |20,040,715,123,946 |INA    |3.5/03 |20,040,715,123,946 |SAP     |      |       |          |        9998|                         |     |
|  0JHWWOC2X713O27JKUX39SL8Q|D      |0QM_C06      |2LIS_05_CAUSE                |0NRD7C99NYIFYEKO06C4YFVKA|0PW3CO7V1C943KR87U1NSRIQ2|20,050,804,120,556 |SAP     |20,050,804,135,558 |INA    |7.0/02 |20,050,804,135,558 |SAP     |      |       |          |            |                         |     |
|  0JQQAMFDD8C9VUB441ZBQN3AX|A      |0PS_C04      |0CO_OM_WBS_6                 |0O06LACK3ZTM66O8JDEDFADMH|0Q4WQMB5HDKABCUSR13W9M0S9|20,060,112,221,901 |L324925 |20,060,113,183,636 |ACT    |       |                 0 |SAP     |      |X      |          |            |                         |     |
|  0JQQAMFDD8C9VUB441ZBQN3AX|D      |0PS_C04      |0CO_OM_WBS_6                 |0O06LACK3ZTM66O8JDEDFADMH|0Q4WQMB5HDKABCUSR13W9M0S9|20,020,225,095,328 |SAP     |20,020,422,083,713 |INA    |3.0/02 |20,020,422,083,713 |SAP     |      |       |          |            |                         |     |
|  0JQQAMFDD8C9VUB441ZBQN3AX|M      |0PS_C04      |0CO_OM_WBS_6                 |0O06LACK3ZTM66O8JDEDFADMH|0Q4WQMB5HDKABCUSR13W9M0S9|20,060,112,221,901 |L324925 |20,060,113,183,636 |ACT    |       |                 0 |SAP     |      |X      |          |            |                         |     |
|  0K83JOAVKNB4OG98RMHBUW1U4|D      |0LOM_C03     |80LOM_DS10                   |0MCTP09GY11STMFSZA6UP7OZW|0OHJUC82BESGYSMD6XWDJJC5O|20,021,025,125,619 |SAP     |20,021,025,131,229 |INA    |3.1/01 |20,021,025,131,229 |SAP     |      |       |          |            |                         |     |
|  0K8IUGMUBQFGFP0BHJH0RU8BT|D      |0SRVE_O3     |80BBP_INV                    |0OHZ54K12HWSQ1DFWUW2GHIND|                         |20,041,011,142,717 |SAP     |20,050,411,124,257 |INA    |7.0/02 |20,050,411,124,257 |SAP     |      |       |          |        9998|0QMPAGIMFVNGV7K04ILLAT5T5|     |
|  0KP55YSV3AFX2TNFNDJB3CKA2|D      |0GT_DS05     |2LIS_46_GTM                  |0OYLGMQ1U1X9D60K2OYCRZULM|                         |20,041,130,095,134 |SAP     |20,041,130,095,226 |INA    |3.5/03 |20,041,130,095,226 |SAP     |      |       |          |        9998|0R3BLYON7FNXIC74ACNVMBHRE|     |
|  0KWNYL44ZIYEANE7TXURRFB86|D      |0TB_DS26     |0TB_AM_AM_08                 |0P64991BQAFQKZRC999TG2LJQ|                         |20,050,401,064,635 |SAP     |20,050,503,130,307 |INA    |7.0/02 |20,050,503,130,307 |SAP     |      |       |          |        9998|0RAUEKZX3O6EQ5XWGWZCAE8PI|     |
|  0KX71W8BYQ8MC1SEQ8CVIODME|D      |0RT_CMPLOC   |0RT_WRF1_ATTR                |0P6NCK5IPHPYME5J5JRX7BNXY|                         |20,040,331,094,148 |SAP     |20,040,810,144,753 |INA    |3.5/03 |20,040,810,144,753 |SAP     |      |       |          |        9998|                         |     |
|  0KYG5EC8ZEPS96J81JWPP6R5E|D      |0WFM_DS02    |80CPR_O02                    |0P7WG29FQ674JIWCGVBRDU1GY|                         |20,051,021,141,205 |SAP     |20,070,628,101,016 |INA    |7.0/03 |20,070,628,101,016 |SAP     |      |       |          |            |0RCMLE813JXSOP2WOJ1A85OMQ|     |
|  0L1VOKPVKSI3AM3QR9KUA1S3D|D      |0GN_CAT_PUR  |0ECLASS_ATTR_TEXT            |0PBBZ8N2BJZFKYGV6KZVYP2EX|                         |20,021,205,102,140 |SAP     |20,021,218,154,553 |INA    |3.2/01 |20,021,218,154,553 |SAP     |      |       |          |            |                         |     |
|  0LEROHM572FH3Y3CLTBY4IDZV|D      |0PS_C041     |0PS_CSH_NTW                  |0PO7Z5JBXTWTEAGH14QZT5OBF|0RSY4HHXB7NHJGN18SGINHBH7|20,041,206,142,016 |SAP     |20,041,208,102,110 |INA    |3.5/03 |20,041,208,102,110 |SAP     |      |       |          |            |                         |     |
|  0LXUVWQBAHQSTLCN0YXIS3KUH|D      |0RT_C54      |2LIS_03_BF                   |0O2L18OWNVHGYRJ78MN1MF809|0Q7B6KNI19853XPRGACKGQV61|20,000,808,150,909 |SAP     |20,000,912,142,611 |INA    |2.1/01 |20,000,912,142,610 |SAP     |      |       |          |        9998|                         |     |
|  0LZJNVO8F4DGQCWQ7MAMRS88F|D      |0HT_DRITGUI  |0HT_DR_I_MD_1                |0Q8ZYJLF5VUT0P9UMXPOGFIJZ|                         |20,030,704,080,211 |SAP     |20,030,704,102,540 |INA    |3.3/01 |20,030,704,102,540 |SAP     |      |       |          |            |                         |     |
|  0M5HQ1IXFOB1NA3PHN47SXOYN|D      |0IC_C02      |2LIS_03_S197                 |0QEY0PG46FSDXMGTWYJ9HKZA7|0SJO61EPJTJ22SNE4M8SBWMFZ|19,990,714,114,340 |SAP     |19,990,818,160,616 |INA    |2.0/01 |                 0 |SAP     |      |       |          |            |                         |     |
|  0MMBDPQ93YGHRQMPB29N5ISA2|D      |0ME_MED_PRO$T|0MATERIAL_TEXT               |0QVRODNFUPXU22ZTQDOOU62LM|                         |20,040,331,091,702 |SAP     |20,040,914,110,546 |INA    |3.5/03 |20,040,914,110,546 |SAP     |      |       |          |        9998|                         |     |
|  0MRD5SPQ4ITIIN49TNMLXMF8V|D      |0CRM_WFMB    |0CRM_WFMB                    |0R0TGGMWVAAUSZHE8Z1NM9PKF|                         |20,050,812,095,113 |SAP     |20,070,430,041,213 |INA    |7.0/03 |20,070,323,215,739 |SAP     |      |       |          |            |0T5JLSLI8O1IY5NYGMR6GLCQ7|     |
|  0MWCNQQDHDKUB0GEIP5Y6EKY2|D      |0LES_C13     |2LIS_08TRTLP                 |6K0ZGYTQNJNWO6OJSK2AEQWZU|6M5PMASC0XEKTCV407RT92K5M|20,041,015,125,742 |SAP     |20,050,221,154,913 |INA    |7.0/02 |20,050,221,154,913 |SAP     |      |       |          |            |                         |     |
|  0N4XZDCACWA3XR6WV0JAXGS6N|D      |0BP_PHFUNC$T |0BP_PH_SP_TEXT               |0REEA19H3NRG83K1ABYCM42I7|                         |20,030,731,141,603 |SAP     |20,030,731,144,052 |INA    |3.3/01 |20,030,731,144,052 |SAP     |      |       |          |            |                         |     |
|  0O06AO2YWWRGDXF3PTBZFSRQX|D      |0RC_C07      |80RC_DS07                    |0Q4WG01KAAI4J3LNXH1IA4EWP|0S9MLC05NO8SO9S854R14G22H|20,020,131,214,509 |SAP     |20,020,131,215,550 |INA    |3.0/02 |20,020,131,215,550 |SAP     |      |       |          |            |                         |     |
|  0O06APYBEEJL64B1TM6XXLTEN|D      |0GRC_PCSPID  |0GRC_PRTMP_IS                |0S9MLDVI560XGGO68XLZM93Q7|                         |20,061,205,030,453 |SAP     |20,061,206,065,232 |INA    |3.5/03 |20,061,206,065,232 |SAP     |      |       |          |        9998|                         |     |
|  0O59365YOTUUR4IP93FDYUR2T|D      |0LOM_C01     |80LOM_DS12                   |0Q9Z8I4K27LIWAP9GR4WT6E8L|0SEPDU35FLC71GVTOEUFNI1ED|20,021,025,113,356 |SAP     |20,021,025,114,602 |INA    |3.1/01 |20,021,025,114,602 |SAP     |      |       |          |            |                         |     |
|  0OS78NP2QSL2RYQLT5EWKCGWV|D      |0SD_C03      |2LIS_01_S263                 |0XB3TZJG8BJRCNGUNS8ZXN1JZ|0ZFTZBI1LPAFHTNEVFYIRYOPR|20,070,226,150,134 |SAP     |20,070,507,151,420 |INA    |7.0/03 |20,070,503,164,218 |SAP     |      |       |          |            |                         |     |
|  0P32TLI4GY95NNKVMU0KATCP6|D      |0PACM_C03    |0HR_PA_CM_6                  |0TCJ49FB7PQHXZY025FLZGN0Q|0VH99LDWL3H6364K9T54TSA6I|20,020,219,163,951 |SAP     |20,020,220,172,740 |INA    |3.0/02 |20,020,220,172,740 |SAP     |      |       |          |            |                         |     |
|  0P3W1MPZ162QIPTVKQLIEEG7B|D      |0PUR_C05     |0MM_PUR_VE_01                |0TDCCAN5RXK2T270020K31QIV|0VI2HMLR5BAQY8DK7PQ2XDDON|19,990,715,111,612 |SAP     |19,990,715,143,142 |INA    |2.0/01 |                 0 |SAP     |      |       |          |            |                         |     |
|  0PAGBY9JT3KAR79KU435QRR0Q|D      |0PS_C03      |0PS_NWA_EVA                  |0TJWMM6QJV1N1JMP9FI7FF1CA|0VOMRY5BX8SB6PT9H37Q9QOI2|20,000,504,131,439 |SAP     |20,000,504,132,506 |INA    |2.0/02 |20,000,504,132,503 |SAP     |      |       |          |            |                         |     |
|  0PE66P24J4Z9N4QQ1256EDTBJ|D      |0CRM_RUCF    |0CRM_SERVICE_CONFIRM_I       |0TNMHCZB9WGLXH3UGDK8313N3|                         |20,060,731,133,700 |SAP     |20,060,731,134,335 |INA    |7.0/03 |20,060,731,134,335 |SAP     |      |       |          |            |0VSCMOXWNA7A2NAEO19QXCQSV|     |
|  0Q1UFVJLWVKAYCLLEQOK6T2PI|D      |0PS_DS02     |0CO_OM_NWA_3                 |0UBAQJGSNN1N8OYPU23LVGD12|                         |20,030,117,150,545 |SAP     |20,030,210,192,117 |INA    |3.2/01 |20,030,210,192,117 |SAP     |      |       |          |            |0WG0VVFE10SBDV5A1PT4PS06U|     |
|  0Q9ZBJ5JYIHF8JI6B4KQEHNCP|D      |0SD_C11      |80SD_O01                     |0UJFM72QP9YRIVVAQFZS34XO9|0WO5RJ1C2NPFO21UY3PAXGKU1|20,060,425,133,141 |SAP     |20,060,531,130,327 |INA    |7.0/03 |20,060,531,130,327 |SAP     |      |       |          |        9998|                         |     |
|  0Q9ZBJ5JYIHF8JI6B4KQEHNCP|M      |0SD_C11      |80SD_O01                     |0UJFM72QP9YRIVVAQFZS34XO9|0WO5RJ1C2NPFO21UY3PAXGKU1|20,060,515,192,926 |10130903|20,101,207,195,352 |OFF    |       |                 0 |SAP     |      |       |          |            |                         |     |
|  0QML175QM8GTI1IE8SU13W4MX|D      |0RC_DS04     |0RC_CI_4                     |0UW1BV2XCZY5SDVIO492SJEYH|                         |20,020,201,140,439 |SAP     |20,020,201,161,935 |INA    |3.0/02 |20,020,201,161,935 |SAP     |      |       |          |            |0X0RH71IQDOTXK22VRYLMV249|     |
|  0QUPYDT79M1WZ89AGHXWN5MMN|D      |0TB_BANK     |0TB_AM_CN_15                 |0V4691QE0DJ99KMEVTCYBSWY7|                         |20,020,301,134,710 |SAP     |20,020,301,191,712 |INA    |3.0/02 |20,020,301,191,712 |SAP     |      |       |          |            |                         |     |
|  0QYUQFPC4NZC2F6Q05WYF86RW|D      |0UCC_DS01    |0UCCRM_SRV_CONT_I            |0V8B13MIVFGOCRJUFHC03VH3G|                         |20,040,121,102,257 |SAP     |20,040,121,102,507 |INA    |3.5/02 |20,040,121,102,507 |SAP     |      |       |          |            |0XD16FL48T7CHXQEN51IY7498|     |
|  0RJCUTI3N1FNITD7PTZTSOV2Z|D      |0PS_C041     |0CO_OM_OPA_6                 |0VST5HFADSWZT5QC55EVHC5EJ|0XXJATDVR6NNYBWWCT4EBNSKB|20,041,206,142,016 |SAP     |20,041,207,111,402 |INA    |3.5/03 |20,041,207,111,402 |SAP     |      |       |          |            |                         |     |
|  0RP40A6HKWT9NNLYRDSFM2VT6|D      |0RT_C12      |2LIS_40_S202                 |0VYKAY3OBOALXZZ36P7HAQ64Q|0Y3AGA29P21A365NECX051TAI|20,010,724,063,021 |SAP     |20,020,208,133,700 |INA    |3.0/02 |20,020,208,133,700 |SAP     |      |       |          |        9998|                         |     |
|  0RUCBJR4VASWP08UTKLYY2IYH|D      |0RC_C05      |80RC_DS05                    |0TZ2GVPQ8OJKU6FF18BHSE649|0W3SM7OBM2A8ZCLZ8W10MPTA1|20,020,206,222,238 |SAP     |20,020,212,144,126 |INA    |3.0/02 |20,020,212,144,126 |SAP     |      |       |          |            |                         |     |
|  0RZOPZEZ64T5UMHT0G04V5W09|D      |0MEMSDC03    |0ME_ISM_SD_COMPL             |0W950NC5WWAI4YUXFRF6JT6BT|0YDV5ZARAA16A51HNF4PE4THL|20,021,023,092,214 |SAP     |20,021,023,092,527 |INA    |3.1/01 |20,021,023,092,527 |SAP     |      |       |          |            |                         |     |
|  0SCVSXRBWJTEO89JNBYLXSE7W|D      |0CPR_C03     |0CO_OM_WBS_1                 |0WMC3LOINBAQYKMO2NDNMFOJG|0YR28XN40P1F3QT8AB36GRBP8|20,030,325,072,511 |SAP     |20,030,325,073,433 |INA    |3.2/01 |20,030,325,073,433 |SAP     |      |       |          |            |                         |     |
|  0SGHVADFF1VK3ETMEXS69CBJT|D      |0RC_DS06     |0RC_CI_6                     |0UL80MC0SFM88L06MLHP3NYPL|                         |20,020,131,132,031 |SAP     |20,020,430,150,203 |INA    |3.0/02 |20,020,430,150,203 |SAP     |      |       |          |            |0WPY5YAM5TCWDR6QU977XZLVD|     |
|  0SGULJB5RQNUQNKE1ZV4TWPKL|D      |0HC_C01      |80HC_DS05                    |0WQAW78CII570ZXIHBA6IJZW5|0YV11J6XVVVV6642OYZPCVN1X|20,031,119,101,620 |SAP     |20,031,119,141,058 |INA    |3.5/02 |20,031,119,141,058 |SAP     |      |       |          |            |                         |     |
|  0T1TICUT07M60AE78OZV9SHWG|D      |0OPA_C11     |0CO_OM_OPA_2                 |0XB9T0RZQZ3IAMRBO0EWYFS80|0ZFZYCQL4CU6FSXVVO4FSRFDS|20,080,521,034,816 |SAP     |20,080,521,041,953 |INA    |7.0/04 |20,080,521,041,953 |SAP     |      |       |          |            |                         |     |
|  0T257K9BVM4B3ZQF7NY9U83ND|D      |0ISCMDS05    |0IS_IS_CM_RESERVE_01         |0XBLI86IMDLNEC3JMZDBIVDYX|                         |20,070,326,065,429 |SAP     |20,070,327,121,203 |INA    |7.0/03 |20,061,103,124,019 |SAP     |      |       |          |        9998|0ZGBNK53ZRCBJIA3UN2UD714P|     |
|  0TEQPNJ5ILQY49OEHPZOH85UZ|D      |0HC_DS31     |0HC_SERVICES_OU              |0XO70BGC9D8AEM1IX1EQ5VG6J|                         |20,031,217,142,631 |SAP     |20,031,217,142,707 |INA    |3.5/02 |20,031,217,142,707 |SAP     |      |       |          |            |0ZSX5NEXMQYYJS834P49073CB|     |
|  0TUA9811YNH9SR789AZEW23JT|D      |0PS_C08      |0CO_OM_OPA_3                 |0Y3QJVY8PEYM33KCOMEGKPDVD|108GP7WU2SPA89QWWA3ZF1115|20,020,209,100,614 |SAP     |20,020,216,113,115 |INA    |3.0/02 |20,020,216,113,115 |SAP     |      |       |          |            |                         |     |
|  0TV2GB3XDF9T4HGCEUW3SBLDH|D      |0PH_DS03     |80IMS_DS01                   |0Y4IQZ1446R5ETTGU6B5GYVP1|                         |20,030,825,144,310 |SAP     |20,030,903,075,601 |INA    |3.3/01 |20,030,903,075,601 |SAP     |      |       |          |        9998|1098WAZPHKHTK0011U0OBAIUT|     |
|  0UEBE4HFRCDVKND78I7HDOAGI|A      |0FIAR_O10    |0FI_AR_10                    |0YNROSEMI3V7UZQBNTMJ2BKS2|                         |20,090,624,155,231 |SAP     |20,030,204,154,543 |ACT    |3.2/01 |20,030,204,154,543 |SAP     |      |X      |          |            |10SHU4D7VHLW05WVVHC1WN7XU|     |
|  0UEBE4HFRCDVKND78I7HDOAGI|D      |0FIAR_O10    |0FI_AR_10                    |0YNROSEMI3V7UZQBNTMJ2BKS2|                         |20,030,130,182,618 |SAP     |20,030,204,154,543 |INA    |3.2/01 |20,030,204,154,543 |SAP     |      |       |          |            |10SHU4D7VHLW05WVVHC1WN7XU|     |
|  0UEBE4HFRCDVKND78I7HDOAGI|M      |0FIAR_O10    |0FI_AR_10                    |0YNROSEMI3V7UZQBNTMJ2BKS2|                         |20,090,624,155,231 |SAP     |20,030,204,154,543 |ACT    |3.2/01 |20,030,204,154,543 |SAP     |      |X      |          |            |10SHU4D7VHLW05WVVHC1WN7XU|     |
|  0UI0RE9AK8U9KH6F8JF0GZ5H1|D      |0HC_C22      |80HC_DS06                    |0YRH226HB0BLUTJJNUU25MFSL|10W77E52OE29ZZQ3VIJKZY2YD|20,040,913,093,855 |SAP     |20,040,913,093,914 |INA    |3.5/03 |20,040,913,093,914 |SAP     |      |       |          |            |                         |     |
|  0UNVRX94ER1NX450A0GIDZXXU|D      |0COORDER     |0COORDER_ATTR                |0YXC2L6B5IJ07GI4PBVK2N89E|                         |20,030,127,122,411 |SAP     |20,030,127,122,950 |INA    |3.2/01 |20,030,127,122,950 |SAP     |      |       |          |            |                         |     |
|  0UOBABJPLQYPXBYUMWA1FDHKH|D      |0ISCMDS34    |0IS_IS_CM_WCMPD_01           |0YXRKZGWCIG27OBZ27P340RW1|                         |20,051,207,121,646 |SAP     |20,051,207,121,804 |INA    |7.0/03 |20,051,207,121,804 |SAP     |      |       |          |            |112HQBFHPW6QCUIJ9VELYCF1T|     |
|  0USNFJCYCQ908AXNBSYIK1RWQ|A      |0BWTC_C05    |0BWTC_C05                    |0Z23Q7A53HQCINARR4DK8P28A|116TVJ8QGVH0NTHBYS3330PE2|20,011,214,201,703 |L621324 |20,030,625,193,304 |ACT    |       |                 0 |SAP     |      |X      |          |            |                         |     |
|  0USNFJCYCQ908AXNBSYIK1RWQ|D      |0BWTC_C05    |0BWTC_C05                    |0Z23Q7A53HQCINARR4DK8P28A|116TVJ8QGVH0NTHBYS3330PE2|20,010,831,071,542 |SAP     |20,010,903,075,705 |INA    |3.0/01 |20,010,903,075,705 |SAP     |      |       |          |            |                         |     |
|  0USNFJCYCQ908AXNBSYIK1RWQ|M      |0BWTC_C05    |0BWTC_C05                    |0Z23Q7A53HQCINARR4DK8P28A|116TVJ8QGVH0NTHBYS3330PE2|20,011,214,201,703 |L621324 |20,030,625,193,304 |ACT    |       |                 0 |SAP     |      |X      |          |            |                         |     |
|  0UXIORQ719WMK4853G6RY7D03|D      |0CRM_COM2    |0CRM_COMPLAINTS_I            |0Z6YZFNDS1DYUGL9IRLTMUNBN|                         |20,030,919,121,754 |SAP     |20,040,223,161,725 |INA    |3.5/02 |20,040,223,161,725 |SAP     |      |       |          |        9998|11BP4RLZ5F4MZMRTQFBCH6AHF|     |
