19.04.2015                                        Dynamic List Display                                               1
----------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------
|  LANGU|LOGDPID                       |OBJVERS|VARIANT |TEXT                                                        |
|  E    |0PAK_3FHMCNV9HS08GT0MHFXF5CE5M|D      |CUSTOMER|Sales Region (SAP DEMO)                                     |
|  E    |0PAK_3FHMCO2Y0QLXZFK2N9ZRFECVE|D      |CUSTOMER|Material Master Data                                        |
|  E    |0PAK_3FHMCOAMJP7NI23IT423PGBL6|D      |CUSTOMER|Country Text                                                |
|  E    |0PAK_3FHMCOIB2NTD0OMYYY4FZIAAY|D      |CUSTOMER|Distribution Channel Text                                   |
|  E    |0PAK_3FHMCOPZLMF2JB6F4S6S9K90Q|D      |CUSTOMER|Division Text                                               |
|  E    |0PAK_3FHMCOXO4L0S1XPVAM94JM7QI|D      |CUSTOMER|Company Code Master Data                                    |
|  E    |0PAK_3FHMCP5CNJMHKK9BGGBGTO6GA|D      |CUSTOMER|Purchasing Organization Text                                |
|  E    |0PAK_3FHMCPD16I8736SRMADT3Q562|D      |CUSTOMER|Vendor Text                                                 |
|  E    |0PAK_3FHMCPKPPGTWLTC7S4G5DS3VU|D      |CUSTOMER|Currency Type Text                                          |
|  E    |0PAK_3FHMCPSE8FFM4FVNXYIHNU2LM|D      |CUSTOMER|SD TD                                                       |
|  E    |0PAK_3FHMCQ02RE1BN2F43SKTXW1BE|D      |CUSTOMER|Sales Organization Text                                     |
|  E    |0PAK_3FHMCQ7RACN15OYK9MN67Y016|D      |CUSTOMER|Sold-to Party Master Data                                   |
|  E    |0PAK_3FHMCQFFTB8QOBI0FGPIHZYQY|D      |CUSTOMER|Purchasing TD                                               |
|  E    |0PAK_3FHMCQUSV8G5PKKWR4U723W6I|D      |CUSTOMER|Sales Personnel Text                                        |
|  E    |0PAK_3FHMCR2HE71V874CWYWJC5UWA|D      |CUSTOMER|Version Text                                                |
|  E    |0PAK_3FHMCRA5X5NKQTNT2SYVM7TM2|D      |CUSTOMER|Product Hierarchy Text                                      |
|  E    |0PAK_3FHMCRHUG49A9G798N17W9SBU|D      |CUSTOMER|SD: Overview TD                                             |
|  E    |0PAK_3FHMCRPIZ2UZS2QPEH3K6BR1M|D      |CUSTOMER|Customer Master Data                                        |
|  E    |0PAK_3FHMCRX7I1GPAPA5KB5WGDPRE|D      |CUSTOMER|Industry Sector Key Text                                    |
|  E    |0PAK_3FHMCS4W102ETBTLQ588QFOH6|D      |CUSTOMER|Region Text                                                 |
|  E    |0PAK_3FHMCSCKJYO4BYD1VZAL0HN6Y|D      |CUSTOMER|Plant Text                                                  |
|  E    |0PAK_3FHMCSK92X9TUKWI1TCXAJLWQ|D      |CUSTOMER|Number of User(s) (SAP Demo) (Texts)                        |
|  E    |0PAK_3FHMCT7ANT2YEGIUJBJY4PI22|D      |CUSTOMER|Medium (SAP Demo) (Texts)                                   |
|  E    |0PAK_3FHMCTEZ6RONX32AP5MAERGRU|D      |CUSTOMER|Serial Number (SAP Demo) (Master Data)                      |
|  E    |0PAK_3FHMCTMNPQADFPLQUZOMOTFHM|D      |CUSTOMER|Language (SAP Demo) (Texts)                                 |
|  E    |0PAK_3FHMCTUC8OW2YC570TQYYVE7E|D      |CUSTOMER|Product Text                                                |
|  E    |0PAK_3FHMCU20RNHSGYON6NTB8XCX6|D      |CUSTOMER|Container (SAP DEMO)                                        |
|  E    |0PAK_3FHMCU9PAM3HZL83CHVNIZBMY|D      |CUSTOMER|Container Size (SAP DEMO)                                   |
|  E    |0PAK_3FHMCUHDTKP7I7RJIBXZT1ACQ|D      |CUSTOMER|District (SAP DEMO)                                         |
|  E    |0PAK_3FHMCUP2CJAX0UAZO60C3392I|D      |CUSTOMER|Group (SAP DEMO)                                            |
|  E    |0PAK_3FHMCUWQVHWMJGUFU02OD57SA|D      |CUSTOMER|Chain (SAP DEMO)                                            |
|  E    |0PAK_3FHMCV4FEGIC23DVZU50N76I2|D      |CUSTOMER|Customer Group (SAP DEMO)                                   |
|  E    |0PAK_3FHMCVC3XF41KPXC5O7CX957U|D      |CUSTOMER|Packaging Size (SAP DEMO)                                   |
|  E    |0PAK_3FHMCVJSGDPR3CGSBI9P7B3XM|D      |CUSTOMER|Key Account Manager (SAP DEMO)                              |
|  E    |0PAK_3FHMCVRGZCBGLZ08HCC1HD2NE|D      |CUSTOMER|Product Group (SAP DEMO)                                    |
|  E    |0PAK_3FHMCVZ5IAX64LJON6EDRF1D6|D      |CUSTOMER|Subdistrict (SAP DEMO)                                      |
|  E    |0PAK_3FHMCWEIK84L5UMKYUJ2BIYSQ|D      |CUSTOMER|Sales Office Text                                           |
|  E    |0PAK_3FHMCWM736QAOH614OLELKXII|D      |CUSTOMER|Customer Text                                               |
|  E    |0PAK_3FHMCWTVM5C073PHAINQVMW8A|D      |CUSTOMER|Sales Organization Master Data                              |
|  E    |0PAK_3FHMCX1K53XPPQ8XGCQ35OUY2|D      |CUSTOMER|Profitability Analysis TD                                   |
|  E    |0PAK_3FHMCX98O2JF8CSDM6SFFQTNU|D      |CUSTOMER|Value Type Text                                             |
|  E    |0PAK_3FHMCXGX7154QZBTS0URPSSDM|D      |CUSTOMER|Customer Accounting TD                                      |
|  E    |0PAK_3FHMCXOLPZQU9LV9XUX3ZUR3E|D      |CUSTOMER|Customer Text                                               |
|  E    |0PAK_3FHMCXWA8YCJS8EQ3OZG9WPT6|D      |CUSTOMER|GIS Region Text                                             |
|  E    |0PAK_3FHMCY3YRWY9AUY69J1SJYOIY|D      |CUSTOMER|Company Code Text                                           |
|  E    |0PAK_3FHMCYBNAVJYTHHMFD44U0N8Q|D      |CUSTOMER|Sales Group Text                                            |
|  E    |0PAK_3FHMCYJBTU5OC412L76H42LYI|D      |CUSTOMER|Material Text                                               |
|  E    |0PAK_3FHMCYR0CSRDUQKIR18TE4KOA|D      |CUSTOMER|Material Group Text                                         |
|  E    |0PAK_3FHMCYYOVRD3DD3YWVB5O6JE2|D      |CUSTOMER|Sales Region (SAP DEMO)                                     |
|  E    |0PAK_3FHMCZ6DEPYSVZNF2PDHY8I3U|D      |CUSTOMER|Material Master Data                                        |
|  E    |0PAK_3FHMCZE1XOKIEM6V8JFU8AGTM|D      |CUSTOMER|Country Text                                                |
|  E    |0PAK_3FHMCZLQGN67X8QBEDI6ICFJE|D      |CUSTOMER|Distribution Channel Text                                   |
|  E    |0PAK_3FHMCZTEZLRXFV9RK7KISEE96|D      |CUSTOMER|Division Text                                               |
|  E    |0PAK_3FHMD013IKDMYHT7Q1MV2GCYY|D      |CUSTOMER|Company Code Master Data                                    |
|  E    |0PAK_3FHMD08S1IZCH4CNVVP7CIBOQ|D      |CUSTOMER|Purchasing Organization Text                                |
|  E    |0PAK_3FHMD0GGKHL1ZQW41PRJMKAEI|D      |CUSTOMER|Vendor Text                                                 |
|  E    |0PAK_3FHMD0O53G6RIDFK7JTVWM94A|D      |CUSTOMER|Currency Type Text                                          |
|  E    |0PAK_3FHMD0VTMESH0ZZ0DDW86O7U2|D      |CUSTOMER|SD TD                                                       |
|  E    |0PAK_3FHMD13I5DE6JMIGJ7YKGQ6JU|D      |CUSTOMER|Sales Organization Text                                     |
|  E    |0PAK_3FHMD1B6OBZW291WP20WQS59M|D      |CUSTOMER|Sold-to Party Master Data                                   |
|  E    |0PAK_3FHMD1IV7ALLKVLCUW390U3ZE|D      |CUSTOMER|Purchasing TD                                               |
|  E    |0PAK_3FHMD1Y897T0M4O96K7XKY1EY|D      |CUSTOMER|Sales Personnel Text                                        |
|  E    |0PAK_3FHMD25WS6EQ4R7PCEA9V004Q|D      |CUSTOMER|Version Text                                                |
|  E    |0PAK_3FHMD2DLB50FNDR5I8CM51YUI|D      |CUSTOMER|Product Hierarchy Text                                      |
|  E    |0PAK_3FHMD2L9U3M560ALO2EYF3XKA|D      |CUSTOMER|SD: Overview TD                                             |
|  E    |0PAK_3FHMD2SYD27UOMU1TWHAP5WA2|D      |CUSTOMER|Customer Master Data                                        |
|  E    |0PAK_3FHMD30MW0TK79DHZQJMZ7UZU|D      |CUSTOMER|Industry Sector Key Text                                    |
|  E    |0PAK_3FHMD38BEZF9PVWY5KLZ99TPM|D      |CUSTOMER|Region Text                                                 |
|  E    |0PAK_3FHMD3FZXY0Z8IGEBEOBJBSFE|D      |CUSTOMER|Plant Text                                                  |
|  E    |0PAK_3FHMD3NOGWMOR4ZUH8QNTDR56|D      |CUSTOMER|Number of User(s) (SAP Demo) (Texts)                        |
|  E    |0PAK_3FHMD4AQ1SFTB0M6YQXONJNAI|D      |CUSTOMER|Medium (SAP Demo) (Texts)                                   |
|  E    |0PAK_3FHMD4IEKR1ITN5N4L00XLM0A|D      |CUSTOMER|Serial Number (SAP Demo) (Master Data)                      |
|  E    |0PAK_3FHMD4Q33PN8C9P3AF2D7NKQ2|D      |CUSTOMER|Language (SAP Demo) (Texts)                                 |
|  E    |0PAK_3FHMD4XRMO8XUW8JG94PHPJFU|D      |CUSTOMER|Product Text                                                |
|  E    |0PAK_3FHMD55G5MUNDIRZM371RRI5M|D      |CUSTOMER|Container (SAP DEMO)                                        |
|  E    |0PAK_3FHMD5D4OLGCW5BFRX9E1TGVE|D      |CUSTOMER|Container Size (SAP DEMO)                                   |
|  E    |0PAK_3FHMD5KT7K22ERUVXRBQBVFL6|D      |CUSTOMER|District (SAP DEMO)                                         |
|  E    |0PAK_3FHMD5SHQINRXEEC3LE2LXEAY|D      |CUSTOMER|Group (SAP DEMO)                                            |
|  E    |0PAK_3FHMD6069H9HG0XS9FGEVZD0Q|D      |CUSTOMER|Chain (SAP DEMO)                                            |
|  E    |0PAK_3FHMD67USFV6YNH8F9IR61BQI|D      |CUSTOMER|Customer Group (SAP DEMO)                                   |
|  E    |0PAK_3FHMD6FJBEGWHA0OL3L3G3AGA|D      |CUSTOMER|Packaging Size (SAP DEMO)                                   |
|  E    |0PAK_3FHMD6N7UD2LZWK4QXNFQ5962|D      |CUSTOMER|Key Account Manager (SAP DEMO)                              |
|  E    |0PAK_3FHMD6UWDBOBIJ3KWRPS077VU|D      |CUSTOMER|Product Group (SAP DEMO)                                    |
|  E    |0PAK_3FHMD72KWAA115N12LS4A96LM|D      |CUSTOMER|Subdistrict (SAP DEMO)                                      |
|  E    |0PAK_3FHMD7HXY7HG2EPXE9WSUD416|D      |CUSTOMER|Sales Office Text                                           |
|  E    |0PAK_3FHMD7PMH635L19DK3Z54F2QY|D      |CUSTOMER|Customer Text                                               |
|  E    |0PAK_3FHMD7XB04OV3NSTPY1HEH1GQ|D      |CUSTOMER|Sales Organization Master Data                              |
|  E    |0PAK_3FHMD84ZJ3AKMAC9VS3TOJ06I|D      |CUSTOMER|Profitability Analysis TD                                   |
|  E    |0PAK_3FHMD8CO21WA4WVQ1M65YKYWA|D      |CUSTOMER|Value Type Text                                             |
|  E    |0PAK_3FHMD8KCL0HZNJF67G8I8MXM2|D      |CUSTOMER|Customer Accounting TD                                      |
|  E    |0PAK_3FHMD8S13Z3P65YMDAAUIOWBU|D      |CUSTOMER|Customer Text                                               |
|  E    |0PAK_3FHMD8ZPMXPEOSI2J4D6SQV1M|D      |CUSTOMER|GIS Region Text                                             |
|  E    |0PAK_3FHMD97E5WB47F1IOYFJ2STRE|D      |CUSTOMER|Company Code Text                                           |
|  E    |0PAK_3FHMD9F2OUWTQ1KYUSHVCUSH6|D      |CUSTOMER|Sales Group Text                                            |
|  E    |0PAK_3FHMD9MR7TIJ8O4F0MK7MWR6Y|D      |CUSTOMER|Material Text                                               |
|  E    |0PAK_3FHMD9UFQS48RANV6GMJWYPWQ|D      |CUSTOMER|Material Group Text                                         |
|  E    |0PAK_3FHMDA249QPY9X7BCAOW70OMI|D      |CUSTOMER|Sales Region (SAP DEMO)                                     |
|  E    |0PAK_3FHMDA9SSPBNSJQRI4R8H2NCA|D      |CUSTOMER|Material Master Data                                        |
|  E    |0PAK_3FHMDAHHBNXDB6A7NYTKR4M22|D      |CUSTOMER|Country Text                                                |
|  E    |0PAK_3FHMDAP5UMJ2TSTNTSVX16KRU|D      |CUSTOMER|Distribution Channel Text                                   |
|  E    |0PAK_3FHMDAWUDL4SCFD3ZMY9B8JHM|D      |CUSTOMER|Division Text                                               |
|  E    |0PAK_3FHMDB4IWJQHV1WK5H0LLAI7E|D      |CUSTOMER|Company Code Master Data                                    |
|  E    |0PAK_3FHMDBC7FIC7DOG0BB2XVCGX6|D      |CUSTOMER|Purchasing Organization Text                                |
|  E    |0PAK_3FHMDBJVYGXWWAZGH55A5EFMY|D      |CUSTOMER|Vendor Text                                                 |
|  E    |0PAK_3FHMDBRKHFJMEXIWMZ7MFGECQ|D      |CUSTOMER|Currency Type Text                                          |
|  E    |0PAK_3FHMDBZ90E5BXK2CST9YPID2I|D      |CUSTOMER|SD TD                                                       |
|  E    |0PAK_3FHMDC6XJCR1G6LSYNCAZKBSA|D      |CUSTOMER|Sales Organization Text                                     |
|  E    |0PAK_3FHMDCEM2BCQYT594HEN9MAI2|D      |CUSTOMER|Sold-to Party Master Data                                   |
|  E    |0PAK_3FHMDCMAL9YGHFOPABGZJO97U|D      |CUSTOMER|Purchasing TD                                               |
|  E    |0PAK_3FHMDD1NN75VIORLLZLO3S6NE|D      |CUSTOMER|Sales Personnel Text                                        |
|  E    |0PAK_3FHMDD9C65RL1BB1RTO0DU5D6|D      |CUSTOMER|Version Text                                                |
|  E    |0PAK_3FHMDDH0P4DAJXUHXNQCNW42Y|D      |CUSTOMER|Product Hierarchy Text                                      |
|  E    |0PAK_3FHMDDOP82Z02KDY3HSOXY2SQ|D      |CUSTOMER|SD: Overview TD                                             |
|  E    |0PAK_3FHMDDWDR1KPL6XE9BV1801II|D      |CUSTOMER|Customer Master Data                                        |
|  E    |0PAK_3FHMDE42A06F3TGUF5XDI208A|D      |CUSTOMER|Industry Sector Key Text                                    |
|  E    |0PAK_3FHMDEBQSYS4MG0AKZZPS3YY2|D      |CUSTOMER|Region Text                                                 |
|  E    |0PAK_3FHMDEJFBXDU52JQQU2225XNU|D      |CUSTOMER|Plant Text                                                  |
|  E    |0PAK_3FHMDER3UVZJNP36WO4EC7WDM|D      |CUSTOMER|Number of User(s) (SAP Demo) (Texts)                        |
|  E    |0PAK_3FHMDFE5FRSO7KPJE6BF6DSIY|D      |CUSTOMER|Medium (SAP Demo) (Texts)                                   |
|  E    |0PAK_3FHMDFLTYQEDQ78ZK0DRGFR8Q|D      |CUSTOMER|Serial Number (SAP Demo) (Master Data)                      |
|  E    |0PAK_3FHMDFTIHP038TSFPUG3QHPYI|D      |CUSTOMER|Language (SAP Demo) (Texts)                                 |
|  E    |0PAK_3FHMDG170NLSRGBVVOIG0JOOA|D      |CUSTOMER|Product Text                                                |
|  E    |0PAK_3FHMDG8VJM7IA2VC1IKSALNE2|D      |CUSTOMER|Container (SAP DEMO)                                        |
|  E    |0PAK_3FHMDGGK2KT7SPES7CN4KNM3U|D      |CUSTOMER|Container Size (SAP DEMO)                                   |
|  E    |0PAK_3FHMDGO8LJEXBBY8D6PGUPKTM|D      |CUSTOMER|District (SAP DEMO)                                         |
|  E    |0PAK_3FHMDGVX4I0MTYHOJ0RT4RJJE|D      |CUSTOMER|Group (SAP DEMO)                                            |
|  E    |0PAK_3FHMDH3LNGMCCL14OUU5ETI96|D      |CUSTOMER|Chain (SAP DEMO)                                            |
|  E    |0PAK_3FHMDHBA6F81V7KKUOWHOVGYY|D      |CUSTOMER|Customer Group (SAP DEMO)                                   |
|  E    |0PAK_3FHMDHIYPDTRDU410IYTYXFOQ|D      |CUSTOMER|Packaging Size (SAP DEMO)                                   |
|  E    |0PAK_3FHMDHQN8CFGWGNH6D168ZEEI|D      |CUSTOMER|Key Account Manager (SAP DEMO)                              |
|  E    |0PAK_3FHMDHYBRB16F36XC73IJ1D4A|D      |CUSTOMER|Product Group (SAP DEMO)                                    |
|  E    |0PAK_3FHMDI60A9MVXPQDI15UT3BU2|D      |CUSTOMER|Subdistrict (SAP DEMO)                                      |
|  E    |0PAK_3FHMDILDC6UAYYT9TPAJD799M|D      |CUSTOMER|Sales Office Text                                           |
|  E    |0PAK_3FHMDIT1V5G0HLCPZJCVN97ZE|D      |CUSTOMER|Customer Text                                               |
|  E    |0PAK_3FHMDJ0QE41Q07W65DF7XB6P6|D      |CUSTOMER|Sales Organization Master Data                              |
|  E    |0PAK_3FHMDJ8EX2NFIUFMB7HK7D5EY|D      |CUSTOMER|Profitability Analysis TD                                   |
|  E    |0PAK_3FHMDJG3G1951GZ2H1JWHF44Q|D      |CUSTOMER|Value Type Text                                             |
|  E    |0PAK_3FHMDJNRYZUUK3IIMVM8RH2UI|D      |CUSTOMER|Customer Accounting TD                                      |
|  E    |0PAK_3FHMDJVGHYGK2Q1YSPOL1J1KA|D      |CUSTOMER|Customer Text                                               |
|  E    |0PAK_3FHMDK350X29LCLEYJQXBL0A2|D      |CUSTOMER|GIS Region Text                                             |
|  E    |0PAK_3FHMDKATJVNZ3Z4V4DT9LMYZU|D      |CUSTOMER|Company Code Text                                           |
|  E    |0PAK_3FHMDKII2U9OMLOBA7VLVOXPM|D      |CUSTOMER|Sales Group Text                                            |
|  E    |0PAK_3FHMDKQ6LSVE587RG1XY5QWFE|D      |CUSTOMER|Material Text                                               |
|  E    |0PAK_3FHMDKXV4RH3NUR7LW0AFSV56|D      |CUSTOMER|Material Group Text                                         |
|  E    |0PAK_3FHMDL5JNQ2T6HANRQ2MPUTUY|D      |CUSTOMER|Sales Region (SAP DEMO)                                     |
|  E    |0PAK_3FHMDLD86OOIP3U3XK4YZWSKQ|D      |CUSTOMER|Material Master Data                                        |
|  E    |0PAK_3FHMDLKWPNA87QDK3E7B9YRAI|D      |CUSTOMER|Country Text                                                |
|  E    |0PAK_3FHMDLSL8LVXQCX0989NK0Q0A|D      |CUSTOMER|Distribution Channel Text                                   |
|  E    |0PAK_3FHMDM09RKHN8ZGGF2BZU2OQ2|D      |CUSTOMER|Division Text                                               |
